country,Year,Hydro_consumption,Hydro_generation ,Hydro_diffrence
Philippines,2004,8.592681,8.51,-0.082681
Philippines,2005,8.386773,8.3,-0.086773
Philippines,2006,9.939413,9.84,-0.099413
Philippines,2007,8.563433,8.48,-0.083433
Philippines,2008,9.842534,9.74,-0.102534
Philippines,2009,9.787567,9.69,-0.097567
Philippines,2010,7.803405,7.72,-0.083405
Philippines,2011,9.697532,9.6,-0.097532
Philippines,2012,10.252134,10.15,-0.102134
Philippines,2013,10.019308,9.92,-0.099308
Philippines,2014,9.137273,9.05,-0.087273
Philippines,2015,8.665078,8.58,-0.085078
Philippines,2016,8.110915,8.03,-0.080915
Philippines,2017,9.610799,9.52,-0.090799
Philippines,2018,9.383758226,9.29,-0.093758226
Philippines,2019,8.025492,7.94,-0.085492
Philippines,2020,7.192019,7.79,0.5979809999999999
Poland,1990,1.417,1.44,0.023
Poland,1991,1.425,1.42,-0.005
Poland,1992,1.507,1.51,0.003
Poland,1993,1.488,1.49,0.002
Poland,1994,1.733,1.73,-0.003
Poland,1995,1.887,1.89,0.003
Poland,1996,1.931,1.93,-0.001
Poland,1997,1.961,1.96,-0.001
Poland,1998,2.309,2.31,0.001
Poland,1999,2.155,2.15,-0.005
Poland,2000,2.106,2.11,0.004
Poland,2001,2.325,2.33,0.005
Poland,2002,2.279,2.28,0.001
Poland,2003,1.671,1.67,-0.001
Poland,2004,2.082,2.08,-0.002
Poland,2005,2.201,2.2,-0.001
Poland,2006,2.042,2.04,-0.002
Poland,2007,2.352,2.35,-0.002
Poland,2008,2.153,2.15,-0.003
Poland,2009,2.375,2.38,0.005
Poland,2010,2.92,2.92,0
Poland,2011,2.332,2.33,-0.002
Poland,2012,2.037,2.04,0.003
Poland,2013,2.439,2.44,0.001
Poland,2014,2.183,2.18,-0.003
Poland,2015,1.832,1.83,-0.002
Poland,2016,2.139,2.14,0.001
Poland,2017,2.56,2.56,0
Poland,2018,1.97,1.97,0
Poland,2019,1.954,1.96,0.006
Poland,2020,2.115,2.12,0.005
Portugal,1990,9.157,9.14,-0.017
Portugal,1991,9.043,9.03,-0.013
Portugal,1992,4.646,4.61,-0.036
Portugal,1993,8.538,8.52,-0.018
Portugal,1994,10.658,10.65,-0.008
Portugal,1995,8.343,8.33,-0.013
Portugal,1996,14.761,14.75,-0.011
Portugal,1997,13.105,13.1,-0.005
Portugal,1998,12.983,12.98,-0.003
Portugal,1999,7.286,7.26,-0.026
Portugal,2000,11.323,11.32,-0.003
Portugal,2001,14.034,14.03,-0.004
Portugal,2002,7.8,7.8,0
Portugal,2003,15.723,15.72,-0.003
Portugal,2004,9.869,9.87,0.001
Portugal,2005,4.731,4.73,-0.001
Portugal,2006,10.919,11,0.081
Portugal,2007,10.027,10.09,0.063
Portugal,2008,6.799,6.8,0.001
Portugal,2009,8.285,8.28,-0.005
Portugal,2010,16.148,16.15,0.002
Portugal,2011,11.536,11.54,0.004
Portugal,2012,5.622,5.62,-0.002
Portugal,2013,13.73,13.73,0
Portugal,2014,15.569,15.57,0.001
Portugal,2015,8.660506278,8.66,-0.000506278
Portugal,2016,15.723,15.72,-0.003
Portugal,2017,5.897,5.9,0.003
Portugal,2018,12.393,12.39,-0.003
Portugal,2019,8.818,8.82,0.002
Portugal,2020,12.439,12.08,-0.359
Qatar,1990,0,0,0
Qatar,1991,0,0,0
Qatar,1992,0,0,0
Qatar,1993,0,0,0
Qatar,1994,0,0,0
Qatar,1995,0,0,0
Qatar,1996,0,0,0
Qatar,1997,0,0,0
Qatar,1998,0,0,0
Qatar,1999,0,0,0
Qatar,2000,0,0,0
Qatar,2001,0,0,0
Qatar,2002,0,0,0
Qatar,2003,0,0,0
Qatar,2004,0,0,0
Qatar,2005,0,0,0
Qatar,2006,0,0,0
Qatar,2007,0,0,0
Qatar,2008,0,0,0
Qatar,2009,0,0,0
Qatar,2010,0,0,0
Qatar,2011,0,0,0
Qatar,2012,0,0,0
Qatar,2013,0,0,0
Qatar,2014,0,0,0
Qatar,2015,0,0,0
Qatar,2016,0,0,0
Qatar,2017,0,0,0
Qatar,2018,0,0,0
Qatar,2019,0,0,0
Qatar,2020,0,0,0
Romania,1990,11.411,11.41,-0.001
Romania,1991,14.588,14.59,0.002
Romania,1992,11.7,11.7,0
Romania,1993,12.768,12.77,0.002
Romania,1994,13.046,13.05,0.004
Romania,1995,16.693,16.69,-0.003
Romania,1996,15.755,15.76,0.005
Romania,1997,17.509,17.51,0.001
Romania,1998,18.879,18.88,0.001
Romania,1999,18.29,18.29,0
Romania,2000,14.778,14.78,0.002
Romania,2001,14.923,14.92,-0.003
Romania,2002,16.046,16.05,0.004
Romania,2003,13.259,13.26,0.001
Romania,2004,16.513,16.51,-0.003
Romania,2005,20.207,20.21,0.003
Romania,2006,18.356,18.36,0.004
Romania,2007,15.966,15.97,0.004
Romania,2008,17.195,17.2,0.005
Romania,2009,15.534,15.53,-0.004
Romania,2010,19.883,19.88,-0.003
Romania,2011,14.728,14.73,0.002
Romania,2012,12.066,12.07,0.004
Romania,2013,14.7935,14.96,0.16650000000000098
Romania,2014,18.5235,18.8,0.2765000000000022
Romania,2015,16.633,16.63,-0.003
Romania,2016,18.028,18.03,0.002
Romania,2017,14.494,14.49,-0.004
Romania,2018,17.6639,17.66,-0.0039
Romania,2019,15.580921,15.58,-0.000921
Romania,2020,15.08738564,15.38,0.29261435999999996
Russia,1990,166.8456082,166.846,0.0003918
Russia,1991,168.094,168.094,0
Russia,1992,172.594,172.594,0
Russia,1993,174.289,174.289,0
Russia,1994,175.926,175.926,0
Russia,1995,176.2552,176.255,-0.0002
Russia,1996,154.309,154.309,0
Russia,1997,157.434,157.434,0
Russia,1998,158.497,158.497,0
Russia,1999,160.492,160.492,0
Russia,2000,164.076,162.44,-1.636
Russia,2001,173.899,172.16,-1.739
Russia,2002,162.174,160.6,-1.574
Russia,2003,155.67,154.2,-1.47
Russia,2004,175.677,174.07,-1.607
Russia,2005,172.611,170.95,-1.661
Russia,2006,173.285,171.62,-1.665
Russia,2007,177.045,175.28,-1.765
Russia,2008,164.78,163.12,-1.66
Russia,2009,174.199,172.44,-1.759
Russia,2010,166.4837,164.82,-1.6637
Russia,2011,163.0552,164.19,1.1347999999999843
Russia,2012,163.4543,164.24,0.7857000000000198
Russia,2013,181.1511,179.34,-1.8111
Russia,2014,173.3945,173.51,0.11549999999999727
Russia,2015,167.993469,166.31,-1.683469
Russia,2016,184.611772,182.77,-1.841772
Russia,2017,185.163,183.16,-2.003
Russia,2018,190.63756,189.23,-1.40756
Russia,2019,194.37614,192.43,-1.94614
Russia,2020,212.43827,196,-16.43827
Saudi Arabia,1990,0,0,0
Saudi Arabia,1991,0,0,0
Saudi Arabia,1992,0,0,0
Saudi Arabia,1993,0,0,0
Saudi Arabia,1994,0,0,0
Saudi Arabia,1995,0,0,0
Saudi Arabia,1996,0,0,0
Saudi Arabia,1997,0,0,0
Saudi Arabia,1998,0,0,0
Saudi Arabia,1999,0,0,0
Saudi Arabia,2000,0,0,0
Saudi Arabia,2001,0,0,0
Saudi Arabia,2002,0,0,0
Saudi Arabia,2003,0,0,0
Saudi Arabia,2004,0,0,0
Saudi Arabia,2005,0,0,0
Saudi Arabia,2006,0,0,0
Saudi Arabia,2007,0,0,0
Saudi Arabia,2008,0,0,0
Saudi Arabia,2009,0,0,0
Saudi Arabia,2010,0,0,0
Saudi Arabia,2011,0,0,0
Saudi Arabia,2012,0,0,0
Saudi Arabia,2013,0,0,0
Saudi Arabia,2014,0,0,0
Saudi Arabia,2015,0,0,0
Saudi Arabia,2016,0,0,0
Saudi Arabia,2017,0,0,0
Saudi Arabia,2018,0,0,0
Saudi Arabia,2019,0,0,0
Saudi Arabia,2020,0,0,0
Singapore,1990,0,0,0
Singapore,1991,0,0,0
Singapore,1992,0,0,0
Singapore,1993,0,0,0
Singapore,1994,0,0,0
Singapore,1995,0,0,0
Singapore,1996,0,0,0
Singapore,1997,0,0,0
Singapore,1998,0,0,0
Singapore,1999,0,0,0
Singapore,2000,0,0,0
Singapore,2001,0,0,0
Singapore,2002,0,0,0
Singapore,2003,0,0,0
Singapore,2004,0,0,0
Singapore,2005,0,0,0
Singapore,2006,0,0,0
Singapore,2007,0,0,0
Singapore,2008,0,0,0
Singapore,2009,0,0,0
Singapore,2010,0,0,0
Singapore,2011,0,0,0
Singapore,2012,0,0,0
Singapore,2013,0,0,0
Singapore,2014,0,0,0
Singapore,2015,0,0,0
Singapore,2016,0,0,0
Singapore,2017,0,0,0
Singapore,2018,0,0,0
Singapore,2019,0,0,0
Singapore,2020,0,0,0
Slovakia,1990,1.88,1.88,0
Slovakia,1991,1.408,1.41,0.002
Slovakia,1992,1.937,1.94,0.003
Slovakia,1993,3.467,3.47,0.003
Slovakia,1994,4.355,4.36,0.005
Slovakia,1995,4.88,4.88,0
Slovakia,1996,4.227,4.23,0.003
Slovakia,1997,4.064,4.06,-0.004
Slovakia,1998,4.267,4.27,0.003
Slovakia,1999,4.474,4.47,-0.004
Slovakia,2000,4.615,4.61,-0.005
Slovakia,2001,4.927,4.93,0.003
Slovakia,2002,5.268,5.27,0.002
Slovakia,2003,3.288,3.48,0.19200000000000017
Slovakia,2004,3.993,4.1,0.10699999999999976
Slovakia,2005,4.52,4.64,0.1200000000000001
Slovakia,2006,4.28,4.4,0.1200000000000001
Slovakia,2007,4.321,4.45,0.12900000000000045
Slovakia,2008,4.082,4.04,-0.042
Slovakia,2009,4.426,4.37,-0.056
Slovakia,2010,5.099,5.26,0.1609999999999996
Slovakia,2011,3.638,3.78,0.1419999999999999
Slovakia,2012,4.008,4.1,0.092
Slovakia,2013,4.744,4.85,0.10599999999999987
Slovakia,2014,4.319,4.21,-0.109
Slovakia,2015,4.067,3.87,-0.197
Slovakia,2016,4.261,4.36,0.099
Slovakia,2017,4.324,4.32,-0.004
Slovakia,2018,3.59,3.59,0
Slovakia,2019,4.356,4.36,0.004
Slovakia,2020,4.498656665,4.61,0.11134333499999993
Slovenia,1990,2.974,2.95,-0.024
Slovenia,1991,3.608,3.61,0.002
Slovenia,1992,3.423,3.42,-0.003
Slovenia,1993,3.035,3.04,0.005
Slovenia,1994,3.399,3.4,0.001
Slovenia,1995,3.252,3.25,-0.002
Slovenia,1996,3.668,3.67,0.002
Slovenia,1997,3.091,3.09,-0.001
Slovenia,1998,3.45,3.45,0
Slovenia,1999,3.739,3.74,0.001
Slovenia,2000,3.834,3.83,-0.004
Slovenia,2001,3.796,3.8,0.004
Slovenia,2002,3.313,3.31,-0.003
Slovenia,2003,2.957,2.96,0.003
Slovenia,2004,4.095,4.09,-0.005
Slovenia,2005,3.461,3.46,-0.001
Slovenia,2006,3.591,3.59,-0.001
Slovenia,2007,3.266,3.27,0.004
Slovenia,2008,4.018,4.02,0.002
Slovenia,2009,4.715,4.71,-0.005
Slovenia,2010,4.518,4.52,0.002
Slovenia,2011,3.562,3.56,-0.002
Slovenia,2012,3.899,3.9,0.001
Slovenia,2013,4.629,4.63,0.001
Slovenia,2014,6.092,6.09,-0.002
Slovenia,2015,3.808,3.81,0.002
Slovenia,2016,4.503,4.5,-0.003
Slovenia,2017,3.868345,3.87,0.001655
Slovenia,2018,4.70432,4.7,-0.00432
Slovenia,2019,4.479396,4.48,0.000604
Slovenia,2020,4.920062,4.93,0.009938
South Africa,1990,1.01,1.01,0
South Africa,1991,1.98,1.98,0
South Africa,1992,0.752000015,0.752,-1.50E-08
South Africa,1993,0.146000038,0.146,-3.80E-08
South Africa,1994,1.07399991,1.074,9.000000011916143e-08
South Africa,1995,0.528999959,0.529,4.100000006168614e-08
South Africa,1996,1.318999863,1.319,1.3700000001115598e-07
South Africa,1997,2.092000034,2.092,-3.40E-08
South Africa,1998,1.595000029,1.595,-2.90E-08
South Africa,1999,0.725999916,0.726,8.399999995578611e-08
South Africa,2000,1.100999866,1.34,0.2390001340000001
South Africa,2001,1.720999972,2.06,0.33900002800000006
South Africa,2002,2.08400003,2.36,0.27599997
South Africa,2003,0.827412096,0.78,-0.047412096
South Africa,2004,0.949939032,0.94,-0.009939032
South Africa,2005,1.331940189,1.32,-0.011940189
South Africa,2006,2.89761981,2.87,-0.02761981
South Africa,2007,2.86561981,0.86,-2.00561981
South Africa,2008,1.259619852,1.19,-0.069619852
South Africa,2009,1.451619907,1.39,-0.061619907
South Africa,2010,1.142899811,2.09,0.9471001889999999
South Africa,2011,3.063824203,2.04,-1.023824203
South Africa,2012,1.018509832,1.19,0.17149016800000005
South Africa,2013,1.103915809,1.11,0.006084191
South Africa,2014,1.795059972,0.9,-0.895059972
South Africa,2015,0.590616162,0.8,0.20938383800000004
South Africa,2016,1.026515152,0.67,-0.356515152
South Africa,2017,1.961727273,0.8,-1.161727273
South Africa,2018,1.169757576,1.09,-0.079757576
South Africa,2019,0.973960364,1.08,0.1060396360000001
South Africa,2020,0.499212889,5.67,5.170787111
South Korea,1990,4.683946,4.684,5.400000000044258e-05
South Korea,1991,3.486046,3.486,-4.60E-05
South Korea,1992,3.097448,3.097,-0.000448
South Korea,1993,4.227549,4.228,0.000451
South Korea,1994,2.346092,2.346,-9.20E-05
South Korea,1995,2.759923,2.76,7.699999999966067e-05
South Korea,1996,2.424357,2.424,-0.000357
South Korea,1997,2.813992,2.814,8.000000000230045e-06
South Korea,1998,4.279418,4.279,-0.000418
South Korea,1999,4.15926,4.159,-0.00026
South Korea,2000,4.009553,3.97,-0.039553
South Korea,2001,2.329938791,4.11,1.7800612090000003
South Korea,2002,3.2327778,3.2,-0.0327778
South Korea,2003,4.885576514,4.85,-0.035576514
South Korea,2004,4.3110792,4.29,-0.0210792
South Korea,2005,3.673299595,3.64,-0.033299595
South Korea,2006,3.467537745,3.43,-0.037537745
South Korea,2007,3.631649214,3.6,-0.031649214
South Korea,2008,3.070111801,3.04,-0.030111801
South Korea,2009,2.813171173,2.79,-0.023171173
South Korea,2010,3.681969249,3.63,-0.051969249
South Korea,2011,4.597667427,4.54,-0.057667427
South Korea,2012,3.969038233,3.87,-0.099038233
South Korea,2013,4.289267433,4.23,-0.059267433
South Korea,2014,2.75141884,2.72,-0.03141884
South Korea,2015,2.145719306,2.12,-0.025719306
South Korea,2016,2.846275214,2.76,-0.086275214
South Korea,2017,2.808820481,2.83,0.021179518999999924
South Korea,2018,3.359417838,3.32,-0.039417838
South Korea,2019,2.788678802,2.75,-0.038678802
South Korea,2020,3.877981,7.1,3.2220189999999995
Spain,1990,25.414,25.47,0.055999999999997385
Spain,1991,27.282,27.25,-0.032
Spain,1992,18.92,18.92,0
Spain,1993,24.377,24.42,0.043000000000002814
Spain,1994,28.18,28.24,0.06
Spain,1995,23.112,23.08,-0.032
Spain,1996,39.802,39.79,-0.012
Spain,1997,34.778,34.75,-0.028
Spain,1998,34.005,33.99,-0.015
Spain,1999,22.863,22.82,-0.043
Spain,2000,29.57,28.26,-1.31
Spain,2001,41.027,40.89,-0.137
Spain,2002,22.92,21.22,-1.7
Spain,2003,41.054,40.48,-0.574
Spain,2004,31.676,31.08,-0.596
Spain,2005,17.872,18.39,0.5180000000000007
Spain,2006,25.89,25.96,0.07
Spain,2007,27.233,27.31,0.077
Spain,2008,23.532,23.36,-0.172
Spain,2009,26.35247791,26.41,0.05752209
Spain,2010,42.03569621,42.3,0.2643037899999996
Spain,2011,30.596,30.6,0.004
Spain,2012,20.545,20.55,0.005
Spain,2013,36.77989838,36.87,0.09010162
Spain,2014,39.169,39.17,0.001
Spain,2015,28.14,28.14,0
Spain,2016,36.38557083,36.4,0.014429169999999658
Spain,2017,18.322,18.32,-0.002
Spain,2018,34.334,34.33,-0.004
Spain,2019,22.4860773,24.65,2.163922699999997
Spain,2020,27.49564095,30.51,3.014359050000003
Sri Lanka,1990,3.1448,3.145,0.0002
Sri Lanka,1991,3.1166,3.117,0.0004
Sri Lanka,1992,2.8999,2.9,9.999999999976694e-05
Sri Lanka,1993,3.796,3.796,0
Sri Lanka,1994,4.0891,4.089,-1.00E-04
Sri Lanka,1995,4.5141,4.514,-1.00E-04
Sri Lanka,1996,3.2519,3.252,9.999999999976694e-05
Sri Lanka,1997,3.44727,3.447,-0.00027
Sri Lanka,1998,3.91495,3.915,4.999999999988347e-05
Sri Lanka,1999,4.177493601,4.177,-0.000493601
Sri Lanka,2000,3.204207588,3.16,-0.044207588
Sri Lanka,2001,3.117843673,3.08,-0.037843673
Sri Lanka,2002,2.700411679,2.67,-0.030411679
Sri Lanka,2003,3.318741679,3.26,-0.058741679
Sri Lanka,2004,2.969222677,2.93,-0.039222677
Sri Lanka,2005,3.459531715,3.42,-0.039531715
Sri Lanka,2006,4.643376882,3.85,-0.793376882
Sri Lanka,2007,3.956473213,3.91,-0.046473213
Sri Lanka,2008,4.139192911,4.09,-0.049192911
Sri Lanka,2009,3.891111071,3.87,-0.021111071
Sri Lanka,2010,5.644559257,5.58,-0.064559257
Sri Lanka,2011,4.583891665,4.57,-0.013891665
Sri Lanka,2012,3.302163522,3.26,-0.042163522
Sri Lanka,2013,6.929242522,6.85,-0.079242522
Sri Lanka,2014,4.562648522,4.51,-0.052648522
Sri Lanka,2015,5.97989,5.91,-0.06989
Sri Lanka,2016,4.23154,4.18,-0.05154
Sri Lanka,2017,4.03136,3.98,-0.05136
Sri Lanka,2018,6.41146,6.34,-0.07146
Sri Lanka,2019,4.843314371,4.52,-0.323314371
Sri Lanka,2020,4.976242168,4.9,-0.076242168
Sweden,1990,72.509,72.5,-0.009
Sweden,1991,63.249,63.24,-0.009
Sweden,1992,74.364,74.33,-0.034
Sweden,1993,74.647,74.65,0.003
Sweden,1994,59.097,59.1,0.003
Sweden,1995,68.096,68.1,0.004
Sweden,1996,51.74,51.74,0
Sweden,1997,69.056,69.06,0.004
Sweden,1998,74.743,75,0.257
Sweden,1999,71.691,71.69,-0.001
Sweden,2000,78.584,78.58,-0.004
Sweden,2001,79.061,79.06,-0.001
Sweden,2002,66.358,66.36,0.002
Sweden,2003,53.54,53.54,0
Sweden,2004,60.588,60.12,-0.468
Sweden,2005,72.692,72.8,0.10800000000000409
Sweden,2006,61.638,61.72,0.082
Sweden,2007,66.163,66.16,-0.003
Sweden,2008,68.997,69.07,0.073
Sweden,2009,65.414,65.85,0.43599999999999284
Sweden,2010,66.398,66.4,0.002
Sweden,2011,67.064,66.43,-0.634
Sweden,2012,78.939,78.93,-0.009
Sweden,2013,61.361,61.36,-0.001
Sweden,2014,63.763,63.76,-0.003
Sweden,2015,75.312,75.31,-0.002
Sweden,2016,62.018,62.02,0.002
Sweden,2017,64.964,65.14,0.17600000000000193
Sweden,2018,62.05,62.21,0.1600000000000037
Sweden,2019,65.207,65.37,0.16300000000001091
Sweden,2020,73.34343572,72.39,-0.95343572
Switzerland,1990,29.79784848,29.798,0.00015152
Switzerland,1991,32.08016162,32.08,-0.00016162
Switzerland,1992,32.70365657,32.704,0.00034343
Switzerland,1993,35.78119192,35.781,-0.00019192
Switzerland,1994,39.07255556,39.073,0.00044444
Switzerland,1995,35.17156566,35.172,0.00043434
Switzerland,1996,28.7479798,28.748,2.0200000001580065e-05
Switzerland,1997,34.04645455,34.046,-0.00045455
Switzerland,1998,33.47541414,33.475,-0.00041414
Switzerland,1999,40.00826263,40.008,-0.00026263
Switzerland,2000,36.83733333,36.47,-0.36733333
Switzerland,2001,41.32287879,40.9,-0.42287879
Switzerland,2002,35.17181818,34.86,-0.31181818
Switzerland,2003,34.76713131,34.47,-0.29713131
Switzerland,2004,33.75171717,33.41,-0.34171717
Switzerland,2005,31.22989899,30.91,-0.31989899
Switzerland,2006,30.96185859,30.65,-0.31185859
Switzerland,2007,35.25340404,34.9,-0.35340404
Switzerland,2008,36.03938384,35.68,-0.35938384
Switzerland,2009,35.72711111,35.37,-0.35711111
Switzerland,2010,36.06428283,35.7,-0.36428283
Switzerland,2011,32.39336364,32.07,-0.32336364
Switzerland,2012,38.60409091,38.22,-0.38409091
Switzerland,2013,38.46471717,38.08,-0.38471717
Switzerland,2014,38.04005051,37.66,-0.38005051
Switzerland,2015,38.26184848,37.88,-0.38184848
Switzerland,2016,34.62792929,34.28,-0.34792929
Switzerland,2017,34.09536364,33.75,-0.34536364
Switzerland,2018,34.60919092,34.64,0.03080908
Switzerland,2019,37.63396899,37.66,0.026031009999996968
Switzerland,2020,37.69396899,40.62,2.9260310099999955
Taiwan,1990,6.3811797,6.381,-0.0001797
Taiwan,1991,3.853647314,3.854,0.000352686
Taiwan,1992,6.555992856,6.556,7.144000000458561e-06
Taiwan,1993,4.108831117,4.109,0.000168883
Taiwan,1994,5.061525136,5.062,0.000474864
Taiwan,1995,4.839462002,4.839,-0.000462002
Taiwan,1996,4.743054158,4.743,-5.42E-05
Taiwan,1997,5.245482337,5.245,-0.000482337
Taiwan,1998,6.201857491,6.202,0.000142509
Taiwan,1999,5.051024715,5.051,-2.47E-05
Taiwan,2000,4.559980352,4.52,-0.039980352
Taiwan,2001,5.090297834,5.05,-0.040297834
Taiwan,2002,2.778901093,2.76,-0.018901093
Taiwan,2003,3.03451643,3.01,-0.02451643
Taiwan,2004,3.209869181,3.18,-0.029869181
Taiwan,2005,4.071373596,3.95,-0.121373596
Taiwan,2006,4.088350767,4.05,-0.038350767
Taiwan,2007,4.417549905,4.37,-0.047549905
Taiwan,2008,4.305105175,4.26,-0.045105175
Taiwan,2009,3.74828819,3.71,-0.03828819
Taiwan,2010,4.194101306,4.15,-0.044101306
Taiwan,2011,3.999726499,3.96,-0.039726499
Taiwan,2012,5.669557962,5.61,-0.059557962
Taiwan,2013,5.422889721,5.37,-0.052889721
Taiwan,2014,4.317861918,4.32,0.002138082
Taiwan,2015,4.470146125,4.47,-0.000146125
Taiwan,2016,6.562040858,6.56,-0.002040858
Taiwan,2017,5.446814787,5.45,0.003185213
Taiwan,2018,4.481584152,4.48,-0.001584152
Taiwan,2019,5.544795913,5.55,0.005204087
Taiwan,2020,3.02200535,6.18,3.1579946499999996
Thailand,1990,4.90011,4.9,-0.00011
Thailand,1991,4.50535,4.505,-0.00035
Thailand,1992,4.15894,4.159,5.9999999999504894e-05
Thailand,1993,3.612501,3.613,0.000499
Thailand,1994,4.403602,4.404,0.000398
Thailand,1995,6.593011,6.593,-1.10E-05
Thailand,1996,7.215002,7.215,-2.00E-06
Thailand,1997,7.082,7.082,0
Thailand,1998,5.088822,5.089,0.000178
Thailand,1999,3.409668,3.41,0.000332
Thailand,2000,5.891444,5.97,0.078556
Thailand,2001,6.174345,6.24,0.065655
Thailand,2002,7.36694,7.4,0.033060000000000755
Thailand,2003,7.207755,7.23,0.022245000000000736
Thailand,2004,5.896294,5.98,0.083706
Thailand,2005,5.671181,5.74,0.068819
Thailand,2006,7.95005,8.04,0.08995
Thailand,2007,7.961357,8.03,0.068643
Thailand,2008,6.95069,7.04,0.08931
Thailand,2009,6.965736,7.08,0.11426400000000037
Thailand,2010,5.346753,5.48,0.13324700000000078
Thailand,2011,7.934922,8.08,0.14507799999999982
Thailand,2012,8.431217,8.67,0.23878299999999975
Thailand,2013,5.412084,5.69,0.2779160000000003
Thailand,2014,5.163573,5.49,0.3264269999999998
Thailand,2015,3.760733,3.71,-0.050733
Thailand,2016,3.543078,3.49,-0.053078
Thailand,2017,4.687186,4.65,-0.037186
Thailand,2018,7.597013,7.49,-0.107013
Thailand,2019,6.309958,6.37,0.060042
Thailand,2020,4.539848,4.54,0.000152
Trinidad and Tobago,1990,0,0,0
Trinidad and Tobago,1991,0,0,0
Trinidad and Tobago,1992,0,0,0
Trinidad and Tobago,1993,0,0,0
Trinidad and Tobago,1994,0,0,0
Trinidad and Tobago,1995,0,0,0
Trinidad and Tobago,1996,0,0,0
Trinidad and Tobago,1997,0,0,0
Trinidad and Tobago,1998,0,0,0
Trinidad and Tobago,1999,0,0,0
Trinidad and Tobago,2000,0,0,0
Trinidad and Tobago,2001,0,0,0
Trinidad and Tobago,2002,0,0,0
Trinidad and Tobago,2003,0,0,0
Trinidad and Tobago,2004,0,0,0
Trinidad and Tobago,2005,0,0,0
Trinidad and Tobago,2006,0,0,0
Trinidad and Tobago,2007,0,0,0
Trinidad and Tobago,2008,0,0,0
Trinidad and Tobago,2009,0,0,0
Trinidad and Tobago,2010,0,0,0
Trinidad and Tobago,2011,0,0,0
Trinidad and Tobago,2012,0,0,0
Trinidad and Tobago,2013,0,0,0
Trinidad and Tobago,2014,0,0,0
Trinidad and Tobago,2015,0,0,0
Trinidad and Tobago,2016,0,0,0
Trinidad and Tobago,2017,0,0,0
Trinidad and Tobago,2018,0,0,0
Trinidad and Tobago,2019,0,0,0
Trinidad and Tobago,2020,0,0,0
Turkey,1990,23.1476,23.15,0.0024
Turkey,1991,22.6833,22.68,-0.0033
Turkey,1992,26.568,26.57,0.002
Turkey,1993,33.9509,33.95,-0.0009
Turkey,1994,30.5859,30.59,0.0041
Turkey,1995,35.5409,35.54,-0.0009
Turkey,1996,40.4752,40.47,-0.0052
Turkey,1997,39.8161,39.82,0.0039
Turkey,1998,42.229,42.23,0.001
Turkey,1999,34.6775,34.68,0.0025
Turkey,2000,30.8785,30.88,0.0015
Turkey,2001,24.0099,24.01,0.0001
Turkey,2002,33.6838,33.68,-0.0038
Turkey,2003,35.3295,35.33,0.0005
Turkey,2004,46.0837,46.08,-0.0037
Turkey,2005,39.5605,39.56,-0.0005
Turkey,2006,44.2442,44.24,-0.0042
Turkey,2007,35.8508,35.85,-0.0008
Turkey,2008,33.2698,33.27,0.0002
Turkey,2009,35.9584,35.96,0.0016
Turkey,2010,51.79546,51.8,0.00454
Turkey,2011,52.33856,52.34,0.00144
Turkey,2012,57.86501,57.86,-0.00501
Turkey,2013,59.42051,59.42,-0.00051
Turkey,2014,40.6447,40.64,-0.0047
Turkey,2015,67.14584,67.15,0.00416
Turkey,2016,67.2309,67.23,-0.0009
Turkey,2017,58.2185,58.22,0.0015
Turkey,2018,59.9385,59.94,0.0015
Turkey,2019,88.8228,88.82,-0.0028
Turkey,2020,78.06342639,78.09,0.026573609999999803
Turkmenistan,1990,0.003,0.003,0
Turkmenistan,1991,0.003,0.003,0
Turkmenistan,1992,0.0042,0.004,-0.0002
Turkmenistan,1993,0.005,0.005,0
Turkmenistan,1994,0.004,0.004,0
Turkmenistan,1995,0.004,0.004,0
Turkmenistan,1996,0.005,0.005,0
Turkmenistan,1997,0.005,0.005,0
Turkmenistan,1998,0.006,0.006,0
Turkmenistan,1999,0.005,0.005,0
Turkmenistan,2000,0.003154,0,-0.003154
Turkmenistan,2001,0.003154,0,-0.003154
Turkmenistan,2002,0.003154,0,-0.003154
Turkmenistan,2003,0.003154,0,-0.003154
Turkmenistan,2004,0.003154,0,-0.003154
Turkmenistan,2005,0.003154,0,-0.003154
Turkmenistan,2006,0.003154,0,-0.003154
Turkmenistan,2007,0.003154,0,-0.003154
Turkmenistan,2008,0.003154,0,-0.003154
Turkmenistan,2009,0.003154,0,-0.003154
Turkmenistan,2010,0.003154,0,-0.003154
Turkmenistan,2011,0.003154,0,-0.003154
Turkmenistan,2012,0.003154,0,-0.003154
Turkmenistan,2013,0.003154,0,-0.003154
Turkmenistan,2014,0.003154,0,-0.003154
Turkmenistan,2015,0.003154,0,-0.003154
Turkmenistan,2016,0.003154,0,-0.003154
Turkmenistan,2017,0.003154,0,-0.003154
Turkmenistan,2018,0.003154,0,-0.003154
Turkmenistan,2019,0.003154,0,-0.003154
Turkmenistan,2020,0.003154,0,-0.003154
Ukraine,1990,10.514,10.51,-0.004
Ukraine,1991,11.71,11.71,0
Ukraine,1992,7.883,7.88,-0.003
Ukraine,1993,11.039,11.04,0.001
Ukraine,1994,12.118,12.12,0.002
Ukraine,1995,9.953,9.95,-0.003
Ukraine,1996,8.632,8.63,-0.002
Ukraine,1997,9.856,9.86,0.004
