country,Year,Wind Generation - TWh,Solar Generation - TWh,Geo Biomass Other - TWh,Hydro Generation - TWh,Code,Electricity from wind (TWh),Electricity from hydro (TWh),Electricity from solar (TWh),Electricity from other renewables including bioenergy (TWh)
India,2015,32.74138,6.56638,25.818,133.2825367,IND,32.74,133.28,6.57,25.818
India,2016,43.45283,11.55598,24.81684573,128.3816139,IND,43.45,128.38,11.56,24.817
India,2017,52.62495,21.54458,24.90818624,135.8233107,IND,52.62,135.82,21.54,24.908
India,2018,60.31116,36.33131,27.22409007,139.753029,IND,60.31,139.75,36.33,27.224
India,2019,63.31423,46.2677,29.66709432,162.0153397,IND,63.31,162.02,46.27,29.667
India,2020,60.42740262,58.68346744,32.09817682,163.640106,IND,60.43,163.64,58.68,32.098
Indonesia,1990,0.0,0.0,1.12742,6.49244,IDN,0.0,6.492,0.0,1.127
Indonesia,1991,0.0,0.0,1.05146,7.40917,IDN,0.0,7.409,0.0,1.051
Indonesia,1992,0.0,0.0,1.08574,9.64548,IDN,0.0,9.645,0.0,1.086
Indonesia,1993,0.0,0.0,1.09197,8.89108,IDN,0.0,8.891,0.0,1.092
Indonesia,1994,0.0,0.0,1.60391,7.98294,IDN,0.0,7.983,0.0,1.604
Indonesia,1995,0.0,0.0,2.21253,8.29314,IDN,0.0,8.293,0.0,2.213
Indonesia,1996,0.0,0.0,2.34287,8.82437,IDN,0.0,8.824,0.0,2.343
Indonesia,1997,0.0,0.0,2.72838,5.86562,IDN,0.0,5.866,0.0,2.728
Indonesia,1998,0.0,0.0,3.2865,10.3635,IDN,0.0,10.364,0.0,3.286
Indonesia,1999,0.0,0.0,3.94073,10.37978,IDN,0.0,10.38,0.0,3.941
Indonesia,2000,0.0,0.0,4.8724,10.016,IDN,0.0,10.02,0.0,4.872
Indonesia,2001,0.0,0.0,6.0346,11.655,IDN,0.0,11.65,0.0,6.035
Indonesia,2002,0.0,0.0,6.2433,9.933,IDN,0.0,9.93,0.0,6.243
Indonesia,2003,0.0,0.0,6.3019,9.099,IDN,0.0,9.1,0.0,6.302
Indonesia,2004,0.0,0.0,6.6656,9.674,IDN,0.0,9.67,0.0,6.666
Indonesia,2005,0.0,0.0,6.615,10.725,IDN,0.0,10.73,0.0,6.615
Indonesia,2006,0.0,0.0,6.674,9.623,IDN,0.0,9.62,0.0,6.674
Indonesia,2007,2e-05,0.0,7.039,11.286,IDN,0.0,11.29,0.0,7.039
Indonesia,2008,0.00027,0.0001,8.336595,11.52825,IDN,0.0,11.53,0.0,8.337
Indonesia,2009,0.00367,0.0001,9.326545,11.38385,IDN,0.0,11.38,0.0,9.327
Indonesia,2010,0.00364,0.00052,9.40429,17.45622,IDN,0.0,17.46,0.0,9.404
Indonesia,2011,0.00469,0.00077,9.47989,12.4189,IDN,0.0,12.42,0.0,9.48
Indonesia,2012,0.00461,0.00301,9.550715,12.79911,IDN,0.0,12.8,0.0,9.551
Indonesia,2013,0.0001,0.0055,9.50575,16.92278,IDN,0.0,16.92,0.01,9.506
Indonesia,2014,0.0,0.00681,10.159085,15.16129,IDN,0.0,15.16,0.01,10.159
Indonesia,2015,0.0037,0.00528,10.287645,13.74053,IDN,0.0,13.74,0.01,10.288
Indonesia,2016,0.00569,0.02109,10.950965,18.67689,IDN,0.01,18.68,0.02,10.951
Indonesia,2017,0.0,0.02905,13.05905,18.63239,IDN,0.0,18.63,0.03,13.059
Indonesia,2018,0.18798,0.01999,14.33001,16.82738,IDN,0.19,16.83,0.02,14.33
Indonesia,2019,0.482,0.054,14.346,16.546,IDN,0.48,16.55,0.05,14.346
Indonesia,2020,0.472689195,0.472689195,15.88226164,19.45437873,IDN,0.47,19.45,0.05,15.882
Iran,1990,0.0,0.0,0.0,7.381,IRN,0.0,7.381,0.0,0.0
Iran,1991,0.0,0.0,0.0,5.607,IRN,0.0,5.607,0.0,0.0
Iran,1992,0.0,0.0,0.0,9.204,IRN,0.0,9.204,0.0,0.0
Iran,1993,0.0,0.0,0.0,10.533,IRN,0.0,10.533,0.0,0.0
Iran,1994,0.0,0.0,0.0,6.896,IRN,0.0,6.896,0.0,0.0
Iran,1995,0.0,0.0,0.0,8.323,IRN,0.0,8.323,0.0,0.0
Iran,1996,0.0,0.0,0.0,8.814,IRN,0.0,8.814,0.0,0.0
Iran,1997,0.0,0.0,0.0,5.941,IRN,0.0,5.941,0.0,0.0
Iran,1998,0.0,0.0,0.0,7.488,IRN,0.0,7.488,0.0,0.0
Iran,1999,0.035,0.0,0.0,5.143,IRN,0.035,5.143,0.0,0.0
Iran,2000,0.0365,0.0,0.0,3.781,IRN,0.04,3.63,0.0,0.0
Iran,2001,0.0337,0.0,0.0,4.122,IRN,0.03,5.03,0.0,0.0
Iran,2002,0.0303,0.0,0.0,8.012,IRN,0.03,8.0,0.0,0.0
Iran,2003,0.0276,0.0,0.0,9.588,IRN,0.03,10.99,0.0,0.0
Iran,2004,0.0463,0.0,0.0,11.933,IRN,0.05,10.52,0.0,0.0
Iran,2005,0.0709,0.0,0.0,14.448,IRN,0.07,15.94,0.0,0.0
Iran,2006,0.1253,0.0001,0.0,18.509,IRN,0.13,18.08,0.0,0.0
Iran,2007,0.1409,0.0001,0.0,17.959,IRN,0.14,17.81,0.0,0.0
Iran,2008,0.1958,0.0002,0.0,7.438,IRN,0.2,4.95,0.0,0.0
Iran,2009,0.2262,0.0003,0.0017,6.723,IRN,0.22,7.16,0.0,0.0
Iran,2010,0.2089,0.0007,0.0102,10.252,IRN,0.16,9.43,0.0,0.01
Iran,2011,0.2135,0.0007,0.022,10.684,IRN,0.22,11.94,0.0,0.02
Iran,2012,0.2043,0.0007,0.0226,12.502,IRN,0.21,12.32,0.0,0.02
Iran,2013,0.2113,0.0007,0.0193,14.624,IRN,0.38,14.44,0.0,0.02
Iran,2014,0.1977,0.0007,0.0466,14.504,IRN,0.36,13.72,0.0,0.04
Iran,2015,0.2422,0.0015,0.0163,13.252,IRN,0.22,13.95,0.0,0.02
Iran,2016,0.2643,0.005,0.0218,15.422,IRN,0.25,16.26,0.0,0.02
Iran,2017,0.306258,0.085805,0.02444,17.232,IRN,0.31,14.9,0.09,0.02
Iran,2018,0.585379,0.221816,0.02444,11.39147271,IRN,0.52,15.61,0.34,0.02
Iran,2019,0.627310405,0.284322725,0.02444,28.96311185,IRN,0.56,30.07,0.44,0.02
Iran,2020,0.629344701,0.320649434,0.02444,21.17150411,IRN,0.56,27.7,0.44,0.02
Iraq,1990,0.0,0.0,0.0,4.650264,IRQ,0.0,4.65,0.0,0.0
Iraq,1991,0.0,0.0,0.0,2.145184,IRQ,0.0,2.145,0.0,0.0
Iraq,1992,0.0,0.0,0.0,5.219066,IRQ,0.0,5.219,0.0,0.0
Iraq,1993,0.0,0.0,0.0,6.161732,IRQ,0.0,6.162,0.0,0.0
Iraq,1994,0.0,0.0,0.0,6.247761,IRQ,0.0,6.248,0.0,0.0
Iraq,1995,0.0,0.0,0.0,7.119707,IRQ,0.0,7.12,0.0,0.0
Iraq,1996,0.0,0.0,0.0,6.489375,IRQ,0.0,6.489,0.0,0.0
Iraq,1997,0.0,0.0,0.0,6.608055,IRQ,0.0,6.608,0.0,0.0
Iraq,1998,0.0,0.0,0.0,6.19756,IRQ,0.0,6.198,0.0,0.0
Iraq,1999,0.0,0.0,0.0,3.55905,IRQ,0.0,3.559,0.0,0.0
Iraq,2000,0.0,0.0,0.0,3.196577,IRQ,0.0,0.61,0.0,0.0
Iraq,2001,0.0,0.0,0.0,3.701006,IRQ,0.0,0.61,0.0,0.0
Iraq,2002,0.0,0.0,0.0,4.56004,IRQ,0.0,0.51,0.0,0.0
Iraq,2003,0.0,0.0,0.0,4.7559,IRQ,0.0,0.43,0.0,0.0
Iraq,2004,0.0,0.0,0.0,5.749923,IRQ,0.0,0.49,0.0,0.0
Iraq,2005,0.0,0.0,0.0,4.893819,IRQ,0.0,5.94,0.0,0.0
Iraq,2006,0.0,0.0,0.0,4.99076,IRQ,0.0,6.04,0.0,0.0
Iraq,2007,0.0,0.0,0.0,4.56631,IRQ,0.0,5.68,0.0,0.0
Iraq,2008,0.0,0.0,0.0,2.932036,IRQ,0.0,3.45,0.0,0.0
Iraq,2009,0.0,0.0,0.0,2.83021,IRQ,0.0,3.19,0.0,0.0
Iraq,2010,0.0,0.0,0.0,3.615072,IRQ,0.0,4.72,0.0,0.0
Iraq,2011,0.0,0.0,0.0,3.399509,IRQ,0.0,3.36,0.0,0.0
Iraq,2012,0.0,0.0,0.0,4.396909,IRQ,0.0,4.35,0.0,0.0
Iraq,2013,0.0,0.0463,0.0,4.608721,IRQ,0.0,4.71,0.05,0.0
Iraq,2014,0.0,0.0573,0.0,2.835202,IRQ,0.0,2.9,0.06,0.0
Iraq,2015,0.0,0.057305,0.0,2.546137,IRQ,0.0,2.52,0.06,0.0
Iraq,2016,0.0,0.057305,0.0,3.371234,IRQ,0.0,3.34,0.06,0.0
Iraq,2017,0.0,0.057305,0.0,2.176083,IRQ,0.0,2.15,0.06,0.0
Iraq,2018,0.0,0.376545,0.0,1.817702,IRQ,0.0,1.8,0.06,0.0
Iraq,2019,0.0,0.376545,0.0,2.477789,IRQ,0.0,2.45,0.06,0.0
Iraq,2020,0.0,0.376545,0.0,2.460702,IRQ,0.0,1.8,0.06,0.0
Ireland,1990,0.0,0.0,0.0,0.697,IRL,0.0,0.7,0.0,0.0
Ireland,1991,0.0,0.0,0.0,0.746,IRL,0.0,0.75,0.0,0.0
Ireland,1992,0.0050009,0.0,0.0,0.817,IRL,0.0,0.82,0.0,0.0
Ireland,1993,0.0150027,0.0,0.0,0.765,IRL,0.01,0.76,0.0,0.0
Ireland,1994,0.01900342,0.0,0.0,0.92,IRL,0.02,0.92,0.0,0.0
Ireland,1995,0.01600288,0.0,0.0,0.713,IRL,0.02,0.71,0.0,0.0
Ireland,1996,0.01400252,0.0,0.02700486,0.722,IRL,0.01,0.72,0.0,0.03
Ireland,1997,0.050009,0.0,0.08101458,0.678,IRL,0.05,0.68,0.0,0.08
Ireland,1998,0.16903042,0.0,0.0850153,0.916,IRL,0.17,0.92,0.0,0.09
Ireland,1999,0.18703366,0.0,0.09101638,0.846,IRL,0.19,0.85,0.0,0.09
Ireland,2000,0.24404392,0.0,0.0950171,0.846,IRL,0.24,0.85,0.0,0.09
Ireland,2001,0.33406012,0.0,0.09701746,0.596,IRL,0.33,0.6,0.0,0.1
Ireland,2002,0.38806984,0.0,0.08101458,0.912,IRL,0.39,0.91,0.0,0.08
Ireland,2003,0.45408172,0.0,0.08601548,0.598,IRL,0.45,0.6,0.0,0.09
Ireland,2004,0.6551179,0.0,0.10901962,0.63,IRL,0.65,0.63,0.0,0.11
Ireland,2005,1.112110144,0.0,0.130285447,0.63126,IRL,1.11,0.63,0.0,0.13
Ireland,2006,1.622333167,0.0,0.128455818,0.724273,IRL,1.62,0.72,0.0,0.13
Ireland,2007,1.958723057,0.0,0.170037836,0.666576,IRL,1.96,0.67,0.0,0.18
Ireland,2008,2.410446818,0.0,0.208921506,0.968323,IRL,2.41,0.97,0.0,0.22
Ireland,2009,2.955749215,0.000424236,0.251354476,0.901734,IRL,2.96,0.9,0.0,0.26
Ireland,2010,2.815165684,0.000476107,0.315056213,0.599231,IRL,2.81,0.6,0.0,0.31
Ireland,2011,4.381103159,0.000542081,0.336096782,0.706687,IRL,4.38,0.71,0.0,0.34
Ireland,2012,4.011200122,0.000645929,0.439326552,0.802349,IRL,4.01,0.8,0.0,0.44
Ireland,2013,4.542331953,0.000699463,0.48095159,0.599497,IRL,4.54,0.6,0.0,0.49
Ireland,2014,5.140986328,0.000946215,0.536249307,0.708654,IRL,5.14,0.71,0.0,0.54
Ireland,2015,6.574180747,0.001616621,0.476241666,0.80649,IRL,6.57,0.81,0.0,0.48
Ireland,2016,6.149,0.005342642,0.681,0.681025,IRL,6.15,0.68,0.01,0.68
Ireland,2017,7.444742,0.010801,0.729833,0.691603,IRL,7.44,0.69,0.01,0.74
Ireland,2018,8.639767,0.016656,0.848341,0.69409,IRL,8.64,0.69,0.02,0.85
Ireland,2019,10.019485,0.02135,0.852089,0.886582718,IRL,10.02,0.89,0.04,0.85
Ireland,2020,11.554372,0.02135,0.93294041,0.933400669,IRL,11.55,0.93,0.06,0.94
Israel,1990,0.0,0.0,0.0,0.003,ISR,0.0,0.003,0.0,0.0
Israel,1991,0.0,0.0,0.0,0.006,ISR,0.0,0.006,0.0,0.0
Israel,1992,0.0,0.0,0.0,0.029,ISR,0.0,0.029,0.0,0.0
Israel,1993,0.0,0.0,0.0,0.026,ISR,0.0,0.026,0.0,0.0
Israel,1994,0.0,0.0,0.0,0.023,ISR,0.0,0.023,0.0,0.0
Israel,1995,0.0,0.0,0.0,0.025,ISR,0.0,0.025,0.0,0.0
Israel,1996,0.0,0.0,0.0,0.024,ISR,0.0,0.024,0.0,0.0
Israel,1997,0.0,0.0,0.0,0.025,ISR,0.0,0.025,0.0,0.0
Israel,1998,0.0,0.0,0.0,0.025,ISR,0.0,0.025,0.0,0.0
Israel,1999,0.0,0.0,0.0,0.033,ISR,0.0,0.033,0.0,0.0
Israel,2000,0.0,0.0,0.0,0.031,ISR,0.0,0.03,0.0,0.0
Israel,2001,0.01,0.0,0.0,0.01,ISR,0.01,0.01,0.0,0.0
Israel,2002,0.011,0.0,0.0,0.021,ISR,0.01,0.02,0.0,0.0
Israel,2003,0.012,0.0,0.0,0.031,ISR,0.01,0.03,0.0,0.0
Israel,2004,0.011,0.0,0.0,0.028,ISR,0.01,0.03,0.0,0.0
Israel,2005,0.011,0.0,0.0,0.028,ISR,0.01,0.03,0.0,0.0
Israel,2006,0.01,0.0,0.0,0.015,ISR,0.01,0.01,0.0,0.0
Israel,2007,0.01,0.0,0.0,0.014,ISR,0.01,0.01,0.0,0.01
Israel,2008,0.009,0.0,0.007,0.016,ISR,0.01,0.02,0.0,0.01
Israel,2009,0.009,0.024,0.042,0.024,ISR,0.01,0.02,0.02,0.02
Israel,2010,0.008,0.07,0.061,0.031,ISR,0.01,0.03,0.07,0.03
Israel,2011,0.007,0.192,0.073,0.029,ISR,0.01,0.03,0.19,0.03
Israel,2012,0.006,0.369,0.076,0.033,ISR,0.01,0.03,0.37,0.03
Israel,2013,0.006,0.4941,0.043,0.0277,ISR,0.01,0.03,0.49,0.05
Israel,2014,0.0059,0.8404,0.0975,0.0127,ISR,0.01,0.01,0.84,0.06
Israel,2015,0.0067,1.2162,0.0702,0.0245,ISR,0.01,0.02,1.12,0.1
Israel,2016,0.0067,1.6355,0.1707,0.0,ISR,0.05,0.0,1.54,0.1
Israel,2017,0.0067,1.643,0.1733,0.0,ISR,0.18,0.0,1.51,0.1
Israel,2018,0.0067,1.828,0.1816,0.0,ISR,0.18,0.0,1.57,0.1
Israel,2019,0.0067,3.1145,0.1775,0.0,ISR,0.18,0.0,3.29,0.1
Israel,2020,0.0067,5.48911878,0.1775,0.0,ISR,0.23,0.02,4.07,0.1
Italy,1990,0.001919192,0.004,3.271,31.626,ITA,0.0,31.63,0.0,3.27
Italy,1991,0.002878788,0.005,3.292,42.239,ITA,0.0,42.24,0.0,3.29
Italy,1992,0.001919192,0.009,3.556,42.2,ITA,0.0,42.2,0.01,3.56
Italy,1993,0.003838384,0.011,3.783,41.425,ITA,0.0,41.42,0.01,3.79
Italy,1994,0.006717172,0.011,3.564,44.658,ITA,0.01,44.66,0.01,3.57
Italy,1995,0.008636364,0.013,3.654,37.782,ITA,0.01,37.78,0.01,3.66
Italy,1996,0.031666667,0.014,4.139,42.037,ITA,0.03,42.04,0.01,4.14
Italy,1997,0.118,0.015,4.47,41.603,ITA,0.12,41.6,0.01,4.46
Italy,1998,0.232,0.016,5.009,41.22,ITA,0.23,41.22,0.02,5.01
Italy,1999,0.403,0.017,5.53,45.365,ITA,0.4,45.37,0.02,5.53
Italy,2000,0.563,0.018,6.099,44.2,ITA,0.56,44.2,0.02,6.09
Italy,2001,1.179,0.019,6.338,46.811,ITA,1.18,46.81,0.02,6.34
Italy,2002,1.404,0.021,7.372,39.519,ITA,1.4,39.52,0.02,7.37
Italy,2003,1.458,0.024,8.714,36.67,ITA,1.46,36.67,0.02,8.71
Italy,2004,1.847,0.029,9.657,42.338,ITA,1.85,42.34,0.03,9.66
Italy,2005,2.343,0.031,9.998,36.067,ITA,2.34,36.07,0.03,9.99
Italy,2006,2.971,0.035,10.635,36.994,ITA,2.97,36.99,0.04,10.64
Italy,2007,4.034,0.039,10.827,32.815,ITA,4.03,32.82,0.04,10.83
Italy,2008,4.861,0.193,11.486,41.623,ITA,4.86,41.62,0.19,11.49
Italy,2009,6.543,0.677,12.8987,49.138,ITA,6.54,49.14,0.68,12.9
Italy,2010,9.1259,1.9057,14.816,51.117,ITA,9.13,51.12,1.91,14.82
Italy,2011,9.8564,10.7957,16.4867,45.823,ITA,9.86,45.82,10.8,16.48
Italy,2012,13.4071,18.8617,18.0786,41.875,ITA,13.41,41.87,18.86,18.08
Italy,2013,14.897,21.5886,22.7493,52.774,ITA,14.9,52.77,21.59,22.74
Italy,2014,15.1783,22.3064,24.6487,58.545,ITA,15.18,58.55,22.31,24.64
Italy,2015,14.8439,22.9422,25.5807,44.1053,ITA,14.84,45.54,22.94,25.57
Italy,2016,17.6887,22.1043,25.7972,40.6068,ITA,17.69,42.43,22.1,25.79
Italy,2017,17.7419,24.3777,25.5794,34.37274,ITA,17.74,36.2,24.38,25.57
Italy,2018,17.7164,22.6538,25.258,48.8248,ITA,17.72,48.79,22.65,25.25
Italy,2019,20.202,23.6889,25.6375,46.3565,ITA,20.2,46.32,23.69,25.62
Italy,2020,18.7025304,25.95316064,25.65473402,46.69676059,ITA,18.76,47.55,24.94,25.65
Japan,1990,0.0,0.001,11.340126,86.895,JPN,0.0,86.895,0.001,11.34
Japan,1991,0.0,0.001,11.650857,94.416,JPN,0.0,94.416,0.001,11.651
Japan,1992,0.0,0.0105,11.850117,80.046,JPN,0.0,80.046,0.01,11.85
Japan,1993,0.000959596,0.0225,11.559372,92.58,JPN,0.001,92.58,0.022,11.559
Japan,1994,0.000959596,0.029,13.472534,64.462,JPN,0.001,64.462,0.029,13.473
Japan,1995,0.000959596,0.0395,14.295146,78.793,JPN,0.001,78.793,0.04,14.295
Japan,1996,0.001919192,0.0545,15.247687,77.173,JPN,0.002,77.173,0.054,15.248
Japan,1997,0.000959596,0.096302846,16.437627,86.44,JPN,0.001,86.44,0.096,16.438
Japan,1998,0.007070707,0.14324625,16.172629,89.079,JPN,0.007,89.079,0.143,16.173
Japan,1999,0.036363636,0.218025,16.48681,83.792,JPN,0.036,83.792,0.218,16.487
Japan,2000,0.109,0.344061719,16.111082,84.468,JPN,0.11,86.38,0.35,37.46
Japan,2001,0.252,0.499739219,16.02874,81.537,JPN,0.25,83.32,0.47,37.62
Japan,2002,0.413,0.69462,16.93931,80.6,JPN,0.41,81.55,0.67,38.85
Japan,2003,0.832,0.953955,17.876465,92.472,JPN,0.83,93.66,0.9,40.08
Japan,2004,1.44,1.271622123,18.053456,91.667,JPN,1.3,93.12,1.19,39.69
Japan,2005,1.91,1.630088373,21.686,77.56149916,JPN,1.75,75.71,1.49,42.57
Japan,2006,2.135,1.99563,21.528,88.80700606,JPN,2.17,86.65,1.79,42.97
Japan,2007,2.74,2.3124675,22.198,74.50974032,JPN,2.61,73.27,2.02,44.52
Japan,2008,2.945,2.593971257,21.293,75.16437292,JPN,2.94,75.68,2.25,39.39
Japan,2009,3.427302299,3.045512507,20.325751,70.46622009,JPN,3.61,76.13,2.76,39.47
Japan,2010,3.925729063,3.98137875,21.827083,88.50272695,JPN,4.02,83.43,3.54,44.15
Japan,2011,4.459041,5.43915,21.105194,82.48676065,JPN,4.68,84.55,4.84,44.62
Japan,2012,4.727417,7.371902764,22.1299815,77.09999027,JPN,4.84,76.18,6.61,43.81
Japan,2013,5.133169068,12.90878151,23.17670147,79.33157053,JPN,5.19,79.04,12.88,46.35
Japan,2014,5.01397161,23.54816625,23.62768075,81.70857804,JPN,5.22,83.16,22.95,45.95
Japan,2015,5.222806579,34.54017195,28.48517469,85.76511581,JPN,5.58,86.75,34.8,50.39
Japan,2016,5.340768811,43.32569293,23.67085294,79.42587496,JPN,6.17,79.14,45.76,46.83
Japan,2017,5.82717014,54.24169091,27.3897286,79.29134745,JPN,6.49,83.42,55.07,50.28
Japan,2018,6.444881462,62.11436263,30.13191812,81.10678953,JPN,7.48,80.63,62.67,50.35
Japan,2019,6.748665019,72.2570303,32.15621198,73.64050985,JPN,7.67,79.82,68.95,53.49
Japan,2020,7.789507775,82.92248283,34.87056805,77.53846663,JPN,8.65,89.17,78.64,54.98
Kazakhstan,1990,0.0,0.0,0.0,7.366,KAZ,0.0,7.366,0.0,0.0
Kazakhstan,1991,0.0,0.0,0.0,7.2,KAZ,0.0,7.2,0.0,0.0
Kazakhstan,1992,0.0,0.0,0.0,6.866,KAZ,0.0,6.866,0.0,0.0
Kazakhstan,1993,0.0,0.0,0.0,7.629,KAZ,0.0,7.629,0.0,0.0
Kazakhstan,1994,0.0,0.0,0.0,9.179,KAZ,0.0,9.179,0.0,0.0
Kazakhstan,1995,0.0,0.0,0.0,8.331,KAZ,0.0,8.331,0.0,0.0
Kazakhstan,1996,0.0,0.0,0.0,7.331,KAZ,0.0,7.331,0.0,0.0
Kazakhstan,1997,0.0,0.0,0.0,6.499,KAZ,0.0,6.499,0.0,0.0
Kazakhstan,1998,0.0,0.0,0.0,6.141,KAZ,0.0,6.141,0.0,0.0
Kazakhstan,1999,0.0,0.0,0.0,6.132,KAZ,0.0,6.132,0.0,0.0
Kazakhstan,2000,0.0,0.0,0.0,7.5310506,KAZ,0.0,7.53,0.0,0.0
Kazakhstan,2001,0.0,0.0,0.0,8.0811386,KAZ,0.0,8.08,0.0,0.0
Kazakhstan,2002,0.0,0.0,0.0,8.8895429,KAZ,0.0,8.89,0.0,0.0
Kazakhstan,2003,0.0,0.0,0.0,8.6245404,KAZ,0.0,8.62,0.0,0.0
Kazakhstan,2004,0.0,0.0,0.0,8.056666,KAZ,0.0,8.06,0.0,0.0
Kazakhstan,2005,0.0,0.0,0.0,7.8559697,KAZ,0.0,7.86,0.0,0.0
Kazakhstan,2006,0.0,0.0,0.0,7.7680697,KAZ,0.0,7.77,0.0,0.0
Kazakhstan,2007,0.0,0.0,0.0,8.1714064,KAZ,0.0,8.17,0.0,0.0
Kazakhstan,2008,0.0,0.0,0.0,7.4598288,KAZ,0.0,7.46,0.0,0.0
Kazakhstan,2009,0.0,0.0,0.0,6.8791045,KAZ,0.0,6.88,0.0,0.0
Kazakhstan,2010,0.0,0.0,0.0,8.022023,KAZ,0.0,8.02,0.0,0.0
Kazakhstan,2011,0.000147,0.0,0.0,7.8833227,KAZ,0.0,7.88,0.0,0.0
Kazakhstan,2012,0.002665,2.1e-05,0.0,7.6372659,KAZ,0.0,7.64,0.0,0.0
Kazakhstan,2013,0.0045487,0.0007874,0.0,7.7307629,KAZ,0.0,7.73,0.0,0.0
Kazakhstan,2014,0.0132652,0.001239,0.0,8.2628309,KAZ,0.01,8.26,0.0,0.0
Kazakhstan,2015,0.1317223,0.046171,0.000476,9.2691904,KAZ,0.13,9.27,0.05,0.0
Kazakhstan,2016,0.2749828,0.0884031,0.00186,11.6207639,KAZ,0.27,11.62,0.09,0.002
Kazakhstan,2017,0.3397637,0.0926455,0.0021442,11.2101847,KAZ,0.34,11.21,0.09,0.002
Kazakhstan,2018,0.3853151,0.1412636,0.0024284,10.376336,KAZ,0.39,10.38,0.14,0.002
Kazakhstan,2019,0.7071334,0.3912209,0.0051146,9.9936588,KAZ,0.71,9.99,0.39,0.005
Kazakhstan,2020,1.135432165,2.572042476,0.0054196,9.79595097,KAZ,1.14,9.8,2.57,0.005
Kuwait,1990,0.0,0.0,0.0,0.0,KWT,0.0,0.0,0.0,0.0
Kuwait,1991,0.0,0.0,0.0,0.0,KWT,0.0,0.0,0.0,0.0
Kuwait,1992,0.0,0.0,0.0,0.0,KWT,0.0,0.0,0.0,0.0
Kuwait,1993,0.0,0.0,0.0,0.0,KWT,0.0,0.0,0.0,0.0
Kuwait,1994,0.0,0.0,0.0,0.0,KWT,0.0,0.0,0.0,0.0
Kuwait,1995,0.0,0.0,0.0,0.0,KWT,0.0,0.0,0.0,0.0
Kuwait,1996,0.0,0.0,0.0,0.0,KWT,0.0,0.0,0.0,0.0
Kuwait,1997,0.0,0.0,0.0,0.0,KWT,0.0,0.0,0.0,0.0
Kuwait,1998,0.0,0.0,0.0,0.0,KWT,0.0,0.0,0.0,0.0
Kuwait,1999,0.0,0.0,0.0,0.0,KWT,0.0,0.0,0.0,0.0
Kuwait,2000,0.0,0.0,0.0,0.0,KWT,0.0,0.0,0.0,0.0
Kuwait,2001,0.0,0.0,0.0,0.0,KWT,0.0,0.0,0.0,0.0
Kuwait,2002,0.0,0.0,0.0,0.0,KWT,0.0,0.0,0.0,0.0
Kuwait,2003,0.0,0.0,0.0,0.0,KWT,0.0,0.0,0.0,0.0
Kuwait,2004,0.0,0.0,0.0,0.0,KWT,0.0,0.0,0.0,0.0
Kuwait,2005,0.0,0.0,0.0,0.0,KWT,0.0,0.0,0.0,0.0
Kuwait,2006,0.0,0.0,0.0,0.0,KWT,0.0,0.0,0.0,0.0
Kuwait,2007,0.0,0.0,0.0,0.0,KWT,0.0,0.0,0.0,0.0
Kuwait,2008,0.0,0.0,0.0,0.0,KWT,0.0,0.0,0.0,0.0
Kuwait,2009,0.0,0.0,0.0,0.0,KWT,0.0,0.0,0.0,0.0
Kuwait,2010,0.0,0.0,0.0,0.0,KWT,0.0,0.0,0.0,0.0
Kuwait,2011,0.0,0.0,0.0,0.0,KWT,0.0,0.0,0.0,0.0
Kuwait,2012,0.0,0.0,0.0,0.0,KWT,0.0,0.0,0.0,0.0
Kuwait,2013,0.0,0.000182,0.0,0.0,KWT,0.01,0.0,0.0,0.0
Kuwait,2014,0.0,0.003278,0.0,0.0,KWT,0.01,0.0,0.0,0.0
Kuwait,2015,0.0,0.00509,0.0,0.0,KWT,0.01,0.0,0.0,0.0
Kuwait,2016,0.0,0.048814,0.0,0.0,KWT,0.01,0.0,0.01,0.0
Kuwait,2017,0.01752,0.051254,0.0,0.0,KWT,0.03,0.0,0.01,0.0
Kuwait,2018,0.01752,0.070694,0.0,0.0,KWT,0.04,0.0,0.02,0.0
Kuwait,2019,0.01752,0.153216015,0.0,0.0,KWT,0.04,0.0,0.02,0.0
Kuwait,2020,0.01752,0.153216015,0.0,0.0,KWT,0.04,0.0,0.02,0.0
Latvia,1990,0.0,0.0,0.0,4.496,LVA,0.0,4.5,0.0,0.0
Latvia,1991,0.0,0.0,0.0,3.275,LVA,0.0,3.28,0.0,0.0
Latvia,1992,0.0,0.0,0.0,2.521,LVA,0.0,2.52,0.0,0.0
Latvia,1993,0.0,0.0,0.0,2.876,LVA,0.0,2.88,0.0,0.0
Latvia,1994,0.0,0.0,0.0,3.305,LVA,0.0,3.31,0.0,0.0
Latvia,1995,0.0,0.0,0.0,2.937,LVA,0.0,2.94,0.0,0.0
Latvia,1996,0.001,0.0,0.0,1.86,LVA,0.0,1.86,0.0,0.0
Latvia,1997,0.002,0.0,0.0,2.953,LVA,0.0,2.95,0.0,0.0
Latvia,1998,0.002,0.0,0.0,4.316,LVA,0.0,4.32,0.0,0.0
Latvia,1999,0.002,0.0,0.0,2.757,LVA,0.0,2.76,0.0,0.0
Latvia,2000,0.005,0.0,0.0,2.819,LVA,0.0,2.82,0.0,0.0
Latvia,2001,0.003,0.0,0.003,2.833,LVA,0.0,2.83,0.0,0.0
Latvia,2002,0.011,0.0,0.01,2.464,LVA,0.01,2.46,0.0,0.01
